dataset,question_num,report,phase,task_idx,rating,expected
squad_answerable,4,halfpersonal,post,2.0,1.0,1.0
squad_answerable,4,nonpersonal,pre,,1.0,1.0
squad_answerable,4,nonpersonal,pre,,1.0,1.0
squad_answerable,4,nonpersonal,pre,,1.0,1.0
squad_answerable,4,nonpersonal,pre,,1.0,1.0
squad_answerable,4,nonpersonal,pre,,1.0,1.0
squad_answerable,4,nonpersonal,post,0.0,1.0,1.0
squad_answerable,4,nonpersonal,post,0.0,1.0,1.0
squad_answerable,4,nonpersonal,post,0.0,1.0,1.0
squad_answerable,4,nonpersonal,post,0.0,1.0,1.0
squad_answerable,4,nonpersonal,post,0.0,1.0,1.0
squad_answerable,4,nonpersonal,post,1.0,1.0,1.0
squad_answerable,4,nonpersonal,post,1.0,1.0,1.0
squad_answerable,4,nonpersonal,post,1.0,1.0,1.0
squad_answerable,4,nonpersonal,post,1.0,1.0,1.0
squad_answerable,4,nonpersonal,post,1.0,1.0,1.0
squad_answerable,4,nonpersonal,post,2.0,1.0,1.0
squad_answerable,4,nonpersonal,post,2.0,1.0,1.0
squad_answerable,4,nonpersonal,post,2.0,1.0,1.0
squad_answerable,4,nonpersonal,post,2.0,1.0,1.0
squad_answerable,4,nonpersonal,post,2.0,1.0,1.0
squad_answerable,4,probe-log,post,0.0,1.0,1.0
squad_answerable,4,probe-log,post,0.0,1.0,1.0
squad_answerable,4,probe-log,post,0.0,1.0,1.0
squad_answerable,4,probe-log,post,0.0,1.0,1.0
squad_answerable,4,probe-log,post,0.0,1.0,1.0
squad_answerable,4,probe-log,post,1.0,1.0,1.0
squad_answerable,4,probe-log,post,1.0,1.0,1.0
squad_answerable,4,probe-log,post,1.0,1.0,1.0
squad_answerable,4,probe-log,post,1.0,1.0,1.0
squad_answerable,4,probe-log,post,1.0,1.0,1.0
squad_answerable,4,probe-log,post,2.0,1.0,1.0
squad_answerable,4,probe-log,post,2.0,1.0,1.0
squad_answerable,4,probe-log,post,2.0,1.0,1.0
squad_answerable,4,probe-log,post,2.0,1.0,1.0
squad_answerable,4,probe-log,post,2.0,1.0,1.0
squad_answerable,4,probe-log-inline,post,0.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,0.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,0.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,0.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,0.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,1.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,1.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,1.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,1.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,1.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,2.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,2.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,2.0,1.0,1.0005
squad_answerable,4,probe-log-inline,post,2.0,1.0,1.0007
squad_answerable,4,probe-log-inline,post,2.0,1.0,1.0007
squad_answerable,5,personal,pre,,1.0,1.0
squad_answerable,5,personal,pre,,1.0,1.0
squad_answerable,5,personal,pre,,1.0,1.0
squad_answerable,5,personal,pre,,1.0,1.0
squad_answerable,5,personal,pre,,1.0,1.0
squad_answerable,5,personal,post,0.0,1.0,1.0
squad_answerable,5,personal,post,0.0,1.0,1.0
squad_answerable,5,personal,post,0.0,1.0,1.0
squad_answerable,5,personal,post,0.0,1.0,1.0
squad_answerable,5,personal,post,0.0,1.0,1.0
squad_answerable,5,personal,post,1.0,1.0,1.0
squad_answerable,5,personal,post,1.0,1.0,1.0
squad_answerable,5,personal,post,1.0,1.0,1.0
squad_answerable,5,personal,post,1.0,1.0,1.0
squad_answerable,5,personal,post,1.0,1.0,1.0
squad_answerable,5,personal,post,2.0,1.0,1.0
squad_answerable,5,personal,post,2.0,1.0,1.0
squad_answerable,5,personal,post,2.0,1.0,1.0
squad_answerable,5,personal,post,2.0,1.0,1.0
squad_answerable,5,personal,post,2.0,1.0,1.0
squad_answerable,5,halfpersonal,pre,,1.0,1.0
squad_answerable,5,halfpersonal,pre,,1.0,1.0
squad_answerable,5,halfpersonal,pre,,1.0,1.0
squad_answerable,5,halfpersonal,pre,,1.0,1.0
squad_answerable,5,halfpersonal,pre,,1.0,1.0
squad_answerable,5,halfpersonal,post,0.0,1.0,1.0
squad_answerable,5,halfpersonal,post,0.0,1.0,1.0
squad_answerable,5,halfpersonal,post,0.0,1.0,1.0
squad_answerable,5,halfpersonal,post,0.0,1.0,1.0
squad_answerable,5,halfpersonal,post,0.0,1.0,1.0
squad_answerable,5,halfpersonal,post,1.0,1.0,1.0
squad_answerable,5,halfpersonal,post,1.0,1.0,1.0
squad_answerable,5,halfpersonal,post,1.0,1.0,1.0
squad_answerable,5,halfpersonal,post,1.0,1.0,1.0
squad_answerable,5,halfpersonal,post,1.0,1.0,1.0
squad_answerable,5,halfpersonal,post,2.0,1.0,1.0
squad_answerable,5,halfpersonal,post,2.0,1.0,1.0
squad_answerable,5,halfpersonal,post,2.0,1.0,1.0
squad_answerable,5,halfpersonal,post,2.0,1.0,1.0
squad_answerable,5,halfpersonal,post,2.0,1.0,1.0
squad_answerable,5,nonpersonal,pre,,1.0,1.0
squad_answerable,5,nonpersonal,pre,,1.0,1.0
squad_answerable,5,nonpersonal,pre,,1.0,1.0001
squad_answerable,5,nonpersonal,pre,,1.0,1.0001
squad_answerable,5,nonpersonal,pre,,1.0,1.0001
squad_answerable,5,nonpersonal,post,0.0,1.0,1.0
squad_answerable,5,nonpersonal,post,0.0,1.0,1.0
squad_answerable,5,nonpersonal,post,0.0,1.0,1.0
squad_answerable,5,nonpersonal,post,0.0,1.0,1.0
squad_answerable,5,nonpersonal,post,0.0,1.0,1.0
squad_answerable,5,nonpersonal,post,1.0,1.0,1.0
squad_answerable,5,nonpersonal,post,1.0,1.0,1.0
squad_answerable,5,nonpersonal,post,1.0,1.0,1.0
squad_answerable,5,nonpersonal,post,1.0,1.0,1.0
squad_answerable,5,nonpersonal,post,1.0,1.0,1.0
squad_answerable,5,nonpersonal,post,2.0,1.0,1.0
squad_answerable,5,nonpersonal,post,2.0,1.0,1.0
squad_answerable,5,nonpersonal,post,2.0,1.0,1.0
squad_answerable,5,nonpersonal,post,2.0,1.0,1.0
squad_answerable,5,nonpersonal,post,2.0,1.0,1.0
squad_answerable,5,probe-log,post,0.0,1.0,1.0
squad_answerable,5,probe-log,post,0.0,1.0,1.0
squad_answerable,5,probe-log,post,0.0,1.0,1.0
squad_answerable,5,probe-log,post,0.0,1.0,1.0
squad_answerable,5,probe-log,post,0.0,1.0,1.0
squad_answerable,5,probe-log,post,1.0,1.0,1.0
squad_answerable,5,probe-log,post,1.0,1.0,1.0
squad_answerable,5,probe-log,post,1.0,1.0,1.0
squad_answerable,5,probe-log,post,1.0,1.0,1.0
squad_answerable,5,probe-log,post,1.0,1.0,1.0
squad_answerable,5,probe-log,post,2.0,1.0,1.0
squad_answerable,5,probe-log,post,2.0,1.0,1.0
squad_answerable,5,probe-log,post,2.0,1.0,1.0
squad_answerable,5,probe-log,post,2.0,1.0,1.0
squad_answerable,5,probe-log,post,2.0,1.0,1.0
squad_answerable,5,probe-log-inline,post,0.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,0.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,0.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,0.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,0.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,1.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,1.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,1.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,1.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,1.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,2.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,2.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,2.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,2.0,1.0,1.0031
squad_answerable,5,probe-log-inline,post,2.0,1.0,1.0031
squad_answerable,6,personal,pre,,1.0,1.0
squad_answerable,6,personal,pre,,1.0,1.0
squad_answerable,6,personal,pre,,1.0,1.0
squad_answerable,6,personal,pre,,1.0,1.0
squad_answerable,6,personal,pre,,1.0,1.0
squad_answerable,6,personal,post,0.0,1.0,1.0
squad_answerable,6,personal,post,0.0,1.0,1.0
squad_answerable,6,personal,post,0.0,1.0,1.0
squad_answerable,6,personal,post,0.0,1.0,1.0
squad_answerable,6,personal,post,0.0,1.0,1.0
squad_answerable,6,personal,post,1.0,1.0,1.0
squad_answerable,6,personal,post,1.0,1.0,1.0
squad_answerable,6,personal,post,1.0,1.0,1.0
squad_answerable,6,personal,post,1.0,1.0,1.0
squad_answerable,6,personal,post,1.0,1.0,1.0
squad_answerable,6,personal,post,2.0,1.0,1.0
squad_answerable,6,personal,post,2.0,1.0,1.0
squad_answerable,6,personal,post,2.0,1.0,1.0
squad_answerable,6,personal,post,2.0,1.0,1.0
squad_answerable,6,personal,post,2.0,1.0,1.0
squad_answerable,6,halfpersonal,pre,,1.0,1.0
squad_answerable,6,halfpersonal,pre,,1.0,1.0
squad_answerable,6,halfpersonal,pre,,1.0,1.0
squad_answerable,6,halfpersonal,pre,,1.0,1.0
squad_answerable,6,halfpersonal,pre,,1.0,1.0
squad_answerable,6,halfpersonal,post,0.0,1.0,1.0
squad_answerable,6,halfpersonal,post,0.0,1.0,1.0
squad_answerable,6,halfpersonal,post,0.0,1.0,1.0
squad_answerable,6,halfpersonal,post,0.0,1.0,1.0
squad_answerable,6,halfpersonal,post,0.0,1.0,1.0
squad_answerable,6,halfpersonal,post,1.0,1.0,1.0
squad_answerable,6,halfpersonal,post,1.0,1.0,1.0
squad_answerable,6,halfpersonal,post,1.0,1.0,1.0
squad_answerable,6,halfpersonal,post,1.0,1.0,1.0
squad_answerable,6,halfpersonal,post,1.0,1.0,1.0
squad_answerable,6,halfpersonal,post,2.0,1.0,1.0
squad_answerable,6,halfpersonal,post,2.0,1.0,1.0
squad_answerable,6,halfpersonal,post,2.0,1.0,1.0
squad_answerable,6,halfpersonal,post,2.0,1.0,1.0
squad_answerable,6,halfpersonal,post,2.0,1.0,1.0
squad_answerable,6,nonpersonal,pre,,1.0,1.0001
squad_answerable,6,nonpersonal,pre,,1.0,1.0001
squad_answerable,6,nonpersonal,pre,,1.0,1.0
squad_answerable,6,nonpersonal,pre,,1.0,1.0
squad_answerable,6,nonpersonal,pre,,1.0,1.0
squad_answerable,6,nonpersonal,post,0.0,1.0,1.0
squad_answerable,6,nonpersonal,post,0.0,1.0,1.0
squad_answerable,6,nonpersonal,post,0.0,1.0,1.0
squad_answerable,6,nonpersonal,post,0.0,1.0,1.0
squad_answerable,6,nonpersonal,post,0.0,1.0,1.0
squad_answerable,6,nonpersonal,post,1.0,1.0,1.0
squad_answerable,6,nonpersonal,post,1.0,1.0,1.0
squad_answerable,6,nonpersonal,post,1.0,1.0,1.0
squad_answerable,6,nonpersonal,post,1.0,1.0,1.0
squad_answerable,6,nonpersonal,post,1.0,1.0,1.0
squad_answerable,6,nonpersonal,post,2.0,1.0,1.0
squad_answerable,6,nonpersonal,post,2.0,1.0,1.0
squad_answerable,6,nonpersonal,post,2.0,1.0,1.0
squad_answerable,6,nonpersonal,post,2.0,1.0,1.0
squad_answerable,6,nonpersonal,post,2.0,1.0,1.0
squad_answerable,6,probe-log,post,0.0,1.0,1.0
squad_answerable,6,probe-log,post,0.0,1.0,1.0
squad_answerable,6,probe-log,post,0.0,1.0,1.0
squad_answerable,6,probe-log,post,0.0,1.0,1.0
squad_answerable,6,probe-log,post,0.0,1.0,1.0
squad_answerable,6,probe-log,post,1.0,1.0,1.0
squad_answerable,6,probe-log,post,1.0,1.0,1.0
squad_answerable,6,probe-log,post,1.0,1.0,1.0
squad_answerable,6,probe-log,post,1.0,1.0,1.0
squad_answerable,6,probe-log,post,1.0,1.0,1.0
squad_answerable,6,probe-log,post,2.0,1.0,1.0
squad_answerable,6,probe-log,post,2.0,1.0,1.0
squad_answerable,6,probe-log,post,2.0,1.0,1.0
squad_answerable,6,probe-log,post,2.0,1.0,1.0
squad_answerable,6,probe-log,post,2.0,1.0,1.0
squad_answerable,6,probe-log-inline,post,0.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,0.0,1.0,1.0002
squad_answerable,6,probe-log-inline,post,0.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,0.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,0.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,1.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,1.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,1.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,1.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,1.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,2.0,1.0,1.0004
squad_answerable,6,probe-log-inline,post,2.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,2.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,2.0,1.0,1.0003
squad_answerable,6,probe-log-inline,post,2.0,1.0,1.0004
squad_answerable,7,personal,pre,,1.0,1.0
squad_answerable,7,personal,pre,,1.0,1.0
squad_answerable,7,personal,pre,,1.0,1.0
squad_answerable,7,personal,pre,,1.0,1.0
squad_answerable,7,personal,pre,,1.0,1.0
squad_answerable,7,personal,post,0.0,1.0,1.0
squad_answerable,7,personal,post,0.0,1.0,1.0
squad_answerable,7,personal,post,0.0,1.0,1.0
squad_answerable,7,personal,post,0.0,1.0,1.0
squad_answerable,7,personal,post,0.0,1.0,1.0
squad_answerable,7,personal,post,1.0,1.0,1.0
squad_answerable,7,personal,post,1.0,1.0,1.0
squad_answerable,7,personal,post,1.0,1.0,1.0
squad_answerable,7,personal,post,1.0,1.0,1.0
squad_answerable,7,personal,post,1.0,1.0,1.0
squad_answerable,7,personal,post,2.0,1.0,1.0
squad_answerable,7,personal,post,2.0,1.0,1.0
squad_answerable,7,personal,post,2.0,1.0,1.0
squad_answerable,7,personal,post,2.0,1.0,1.0
squad_answerable,7,personal,post,2.0,1.0,1.0
squad_answerable,7,halfpersonal,pre,,1.0,1.0
squad_answerable,7,halfpersonal,pre,,1.0,1.0
squad_answerable,7,halfpersonal,pre,,1.0,1.0
squad_answerable,7,halfpersonal,pre,,1.0,1.0
squad_answerable,7,halfpersonal,pre,,1.0,1.0
squad_answerable,7,halfpersonal,post,0.0,1.0,1.0
squad_answerable,7,halfpersonal,post,0.0,1.0,1.0
squad_answerable,7,halfpersonal,post,0.0,1.0,1.0
squad_answerable,7,halfpersonal,post,0.0,1.0,1.0
squad_answerable,7,halfpersonal,post,0.0,1.0,1.0
squad_answerable,7,halfpersonal,post,1.0,1.0,1.0
squad_answerable,7,halfpersonal,post,1.0,1.0,1.0
squad_answerable,7,halfpersonal,post,1.0,1.0,1.0
squad_answerable,7,halfpersonal,post,1.0,1.0,1.0
squad_answerable,7,halfpersonal,post,1.0,1.0,1.0
squad_answerable,7,halfpersonal,post,2.0,1.0,1.0
squad_answerable,7,halfpersonal,post,2.0,1.0,1.0
squad_answerable,7,halfpersonal,post,2.0,1.0,1.0
squad_answerable,7,halfpersonal,post,2.0,1.0,1.0
squad_answerable,7,halfpersonal,post,2.0,1.0,1.0
squad_answerable,7,nonpersonal,pre,,1.0,1.0005
squad_answerable,7,nonpersonal,pre,,1.0,1.0005
squad_answerable,7,nonpersonal,pre,,1.0,1.0005
squad_answerable,7,nonpersonal,pre,,1.0,1.0005
squad_answerable,7,nonpersonal,pre,,1.0,1.0005
squad_answerable,7,nonpersonal,post,0.0,1.0,1.0
squad_answerable,7,nonpersonal,post,0.0,1.0,1.0
squad_answerable,7,nonpersonal,post,0.0,1.0,1.0
squad_answerable,7,nonpersonal,post,0.0,1.0,1.0
squad_answerable,7,nonpersonal,post,0.0,1.0,1.0
squad_answerable,7,nonpersonal,post,1.0,1.0,1.0
squad_answerable,7,nonpersonal,post,1.0,1.0,1.0
squad_answerable,7,nonpersonal,post,1.0,1.0,1.0
squad_answerable,7,nonpersonal,post,1.0,1.0,1.0
squad_answerable,7,nonpersonal,post,1.0,1.0,1.0
squad_answerable,7,nonpersonal,post,2.0,1.0,1.0
squad_answerable,7,nonpersonal,post,2.0,1.0,1.0
squad_answerable,7,nonpersonal,post,2.0,1.0,1.0
squad_answerable,7,nonpersonal,post,2.0,1.0,1.0
squad_answerable,7,nonpersonal,post,2.0,1.0,1.0
squad_answerable,7,probe-log,post,0.0,1.0,1.0
squad_answerable,7,probe-log,post,0.0,1.0,1.0
squad_answerable,7,probe-log,post,0.0,1.0,1.0
squad_answerable,7,probe-log,post,0.0,1.0,1.0001
squad_answerable,7,probe-log,post,0.0,1.0,1.0
squad_answerable,7,probe-log,post,1.0,1.0,1.0
squad_answerable,7,probe-log,post,1.0,1.0,1.0
squad_answerable,7,probe-log,post,1.0,1.0,1.0
squad_answerable,7,probe-log,post,1.0,1.0,1.0
squad_answerable,7,probe-log,post,1.0,1.0,1.0
squad_answerable,7,probe-log,post,2.0,1.0,1.0
squad_answerable,7,probe-log,post,2.0,1.0,1.0
squad_answerable,7,probe-log,post,2.0,1.0,1.0
squad_answerable,7,probe-log,post,2.0,1.0,1.0
squad_answerable,7,probe-log,post,2.0,1.0,1.0
squad_answerable,7,probe-log-inline,post,0.0,1.0,1.3061
squad_answerable,7,probe-log-inline,post,0.0,1.0,1.3061
squad_answerable,7,probe-log-inline,post,0.0,1.0,1.3061
squad_answerable,7,probe-log-inline,post,0.0,1.0,1.3061
squad_answerable,7,probe-log-inline,post,0.0,3.0,1.3061
squad_answerable,7,probe-log-inline,post,1.0,1.0,1.2365
squad_answerable,7,probe-log-inline,post,1.0,1.0,1.2365
squad_answerable,7,probe-log-inline,post,1.0,1.0,1.2365
squad_answerable,7,probe-log-inline,post,1.0,1.0,1.2365
squad_answerable,7,probe-log-inline,post,1.0,2.0,1.7645
squad_answerable,7,probe-log-inline,post,2.0,1.0,1.0565
squad_answerable,7,probe-log-inline,post,2.0,1.0,1.0379
squad_answerable,7,probe-log-inline,post,2.0,1.0,1.0379
squad_answerable,7,probe-log-inline,post,2.0,1.0,1.0379
squad_answerable,7,probe-log-inline,post,2.0,2.0,1.6183
squad_answerable,8,personal,pre,,1.0,1.0
squad_answerable,8,personal,pre,,1.0,1.0
squad_answerable,8,personal,pre,,1.0,1.0
squad_answerable,8,personal,pre,,1.0,1.0
squad_answerable,8,personal,pre,,1.0,1.0
squad_answerable,8,personal,post,0.0,1.0,1.0
squad_answerable,8,personal,post,0.0,1.0,1.0
squad_answerable,8,personal,post,0.0,1.0,1.0
squad_answerable,8,personal,post,0.0,1.0,1.0
squad_answerable,8,personal,post,0.0,1.0,1.0
squad_answerable,8,personal,post,1.0,1.0,1.0
squad_answerable,8,personal,post,1.0,1.0,1.0
squad_answerable,8,personal,post,1.0,1.0,1.0
squad_answerable,8,personal,post,1.0,1.0,1.0
squad_answerable,8,personal,post,1.0,1.0,1.0
squad_answerable,8,personal,post,2.0,1.0,1.0
squad_answerable,8,personal,post,2.0,1.0,1.0
squad_answerable,8,personal,post,2.0,1.0,1.0
squad_answerable,8,personal,post,2.0,1.0,1.0
squad_answerable,8,personal,post,2.0,1.0,1.0
squad_answerable,8,halfpersonal,pre,,1.0,1.0
squad_answerable,8,halfpersonal,pre,,1.0,1.0
squad_answerable,8,halfpersonal,pre,,1.0,1.0
squad_answerable,8,halfpersonal,pre,,1.0,1.0
squad_answerable,8,halfpersonal,pre,,1.0,1.0
squad_answerable,8,halfpersonal,post,0.0,1.0,1.0
squad_answerable,8,halfpersonal,post,0.0,1.0,1.0
squad_answerable,8,halfpersonal,post,0.0,1.0,1.0
squad_answerable,8,halfpersonal,post,0.0,1.0,1.0
squad_answerable,8,halfpersonal,post,0.0,1.0,1.0
squad_answerable,8,halfpersonal,post,1.0,1.0,1.0
squad_answerable,8,halfpersonal,post,1.0,1.0,1.0
squad_answerable,8,halfpersonal,post,1.0,1.0,1.0
squad_answerable,8,halfpersonal,post,1.0,1.0,1.0
squad_answerable,8,halfpersonal,post,1.0,1.0,1.0
squad_answerable,8,halfpersonal,post,2.0,1.0,1.0
squad_answerable,8,halfpersonal,post,2.0,1.0,1.0
squad_answerable,8,halfpersonal,post,2.0,1.0,1.0
squad_answerable,8,halfpersonal,post,2.0,1.0,1.0
squad_answerable,8,halfpersonal,post,2.0,1.0,1.0
squad_answerable,8,nonpersonal,pre,,1.0,1.0003
squad_answerable,8,nonpersonal,pre,,1.0,1.0003
squad_answerable,8,nonpersonal,pre,,1.0,1.0003
squad_answerable,8,nonpersonal,pre,,1.0,1.0002
squad_answerable,8,nonpersonal,pre,,1.0,1.0002
squad_answerable,8,nonpersonal,post,0.0,1.0,1.0
squad_answerable,8,nonpersonal,post,0.0,1.0,1.0
squad_answerable,8,nonpersonal,post,0.0,1.0,1.0
squad_answerable,8,nonpersonal,post,0.0,1.0,1.0
squad_answerable,8,nonpersonal,post,0.0,1.0,1.0
squad_answerable,8,nonpersonal,post,1.0,1.0,1.0
squad_answerable,8,nonpersonal,post,1.0,1.0,1.0
squad_answerable,8,nonpersonal,post,1.0,1.0,1.0
squad_answerable,8,nonpersonal,post,1.0,1.0,1.0
squad_answerable,8,nonpersonal,post,1.0,1.0,1.0
squad_answerable,8,nonpersonal,post,2.0,1.0,1.0
squad_answerable,8,nonpersonal,post,2.0,1.0,1.0
squad_answerable,8,nonpersonal,post,2.0,1.0,1.0
squad_answerable,8,nonpersonal,post,2.0,1.0,1.0
squad_answerable,8,nonpersonal,post,2.0,1.0,1.0
squad_answerable,8,probe-log,post,0.0,1.0,1.0
squad_answerable,8,probe-log,post,0.0,1.0,1.0
squad_answerable,8,probe-log,post,0.0,1.0,1.0
squad_answerable,8,probe-log,post,0.0,1.0,1.0
squad_answerable,8,probe-log,post,0.0,1.0,1.0
squad_answerable,8,probe-log,post,1.0,1.0,1.0
squad_answerable,8,probe-log,post,1.0,1.0,1.0
squad_answerable,8,probe-log,post,1.0,1.0,1.0
squad_answerable,8,probe-log,post,1.0,1.0,1.0
squad_answerable,8,probe-log,post,1.0,1.0,1.0
squad_answerable,8,probe-log,post,2.0,1.0,1.0
squad_answerable,8,probe-log,post,2.0,1.0,1.0
squad_answerable,8,probe-log,post,2.0,1.0,1.0
squad_answerable,8,probe-log,post,2.0,1.0,1.0
squad_answerable,8,probe-log,post,2.0,1.0,1.0
squad_answerable,8,probe-log-inline,post,0.0,1.0,1.0399
squad_answerable,8,probe-log-inline,post,0.0,1.0,1.0174
squad_answerable,8,probe-log-inline,post,0.0,1.0,1.0204
squad_answerable,8,probe-log-inline,post,0.0,1.0,1.0204
squad_answerable,8,probe-log-inline,post,0.0,1.0,1.0378
squad_answerable,8,probe-log-inline,post,1.0,1.0,1.0083
squad_answerable,8,probe-log-inline,post,1.0,1.0,1.0083
squad_answerable,8,probe-log-inline,post,1.0,1.0,1.0083
squad_answerable,8,probe-log-inline,post,1.0,1.0,1.0083
squad_answerable,8,probe-log-inline,post,1.0,1.0,1.0083
squad_answerable,8,probe-log-inline,post,2.0,1.0,1.0011
squad_answerable,8,probe-log-inline,post,2.0,1.0,1.0012
squad_answerable,8,probe-log-inline,post,2.0,1.0,1.0012
squad_answerable,8,probe-log-inline,post,2.0,1.0,1.0012
squad_answerable,8,probe-log-inline,post,2.0,1.0,1.0012
squad_answerable,9,personal,pre,,1.0,1.0
squad_answerable,9,personal,pre,,1.0,1.0
squad_answerable,9,personal,pre,,1.0,1.0
squad_answerable,9,personal,pre,,1.0,1.0
squad_answerable,9,personal,pre,,1.0,1.0
squad_answerable,9,personal,post,0.0,1.0,1.0
squad_answerable,9,personal,post,0.0,1.0,1.0
squad_answerable,9,personal,post,0.0,1.0,1.0
squad_answerable,9,personal,post,0.0,1.0,1.0
squad_answerable,9,personal,post,0.0,1.0,1.0
squad_answerable,9,personal,post,1.0,1.0,1.0
squad_answerable,9,personal,post,1.0,1.0,1.0
squad_answerable,9,personal,post,1.0,1.0,1.0
squad_answerable,9,personal,post,1.0,1.0,1.0
squad_answerable,9,personal,post,1.0,1.0,1.0
squad_answerable,9,personal,post,2.0,1.0,1.0
squad_answerable,9,personal,post,2.0,1.0,1.0
squad_answerable,9,personal,post,2.0,1.0,1.0
squad_answerable,9,personal,post,2.0,1.0,1.0
squad_answerable,9,personal,post,2.0,1.0,1.0
squad_answerable,9,halfpersonal,pre,,1.0,1.0001
squad_answerable,9,halfpersonal,pre,,1.0,1.0001
squad_answerable,9,halfpersonal,pre,,1.0,1.0001
squad_answerable,9,halfpersonal,pre,,1.0,1.0001
squad_answerable,9,halfpersonal,pre,,1.0,1.0001
squad_answerable,9,halfpersonal,post,0.0,1.0,1.0
squad_answerable,9,halfpersonal,post,0.0,1.0,1.0
squad_answerable,9,halfpersonal,post,0.0,1.0,1.0
squad_answerable,9,halfpersonal,post,0.0,1.0,1.0
squad_answerable,9,halfpersonal,post,0.0,1.0,1.0
squad_answerable,9,halfpersonal,post,1.0,1.0,1.0
squad_answerable,9,halfpersonal,post,1.0,1.0,1.0
squad_answerable,9,halfpersonal,post,1.0,1.0,1.0
squad_answerable,9,halfpersonal,post,1.0,1.0,1.0
squad_answerable,9,halfpersonal,post,1.0,1.0,1.0
squad_answerable,9,halfpersonal,post,2.0,1.0,1.0
squad_answerable,9,halfpersonal,post,2.0,1.0,1.0
squad_answerable,9,halfpersonal,post,2.0,1.0,1.0
squad_answerable,9,halfpersonal,post,2.0,1.0,1.0
squad_answerable,9,halfpersonal,post,2.0,1.0,1.0
squad_answerable,9,nonpersonal,pre,,1.0,1.0001
squad_answerable,9,nonpersonal,pre,,1.0,1.0001
squad_answerable,9,nonpersonal,pre,,1.0,1.0001
squad_answerable,9,nonpersonal,pre,,1.0,1.0001
squad_answerable,9,nonpersonal,pre,,1.0,1.0001
squad_answerable,9,nonpersonal,post,0.0,1.0,1.0
squad_answerable,9,nonpersonal,post,0.0,1.0,1.0
squad_answerable,9,nonpersonal,post,0.0,1.0,1.0
squad_answerable,9,nonpersonal,post,0.0,1.0,1.0
squad_answerable,9,nonpersonal,post,0.0,1.0,1.0
squad_answerable,9,nonpersonal,post,1.0,1.0,1.0
squad_answerable,9,nonpersonal,post,1.0,1.0,1.0
squad_answerable,9,nonpersonal,post,1.0,1.0,1.0
squad_answerable,9,nonpersonal,post,1.0,1.0,1.0
squad_answerable,9,nonpersonal,post,1.0,1.0,1.0
squad_answerable,9,nonpersonal,post,2.0,1.0,1.0
squad_answerable,9,nonpersonal,post,2.0,1.0,1.0
squad_answerable,9,nonpersonal,post,2.0,1.0,1.0
squad_answerable,9,nonpersonal,post,2.0,1.0,1.0
squad_answerable,9,nonpersonal,post,2.0,1.0,1.0
squad_answerable,9,probe-log,post,0.0,1.0,1.0
squad_answerable,9,probe-log,post,0.0,1.0,1.0
squad_answerable,9,probe-log,post,0.0,1.0,1.0
squad_answerable,9,probe-log,post,0.0,1.0,1.0
squad_answerable,9,probe-log,post,0.0,1.0,1.0
squad_answerable,9,probe-log,post,1.0,1.0,1.0
squad_answerable,9,probe-log,post,1.0,1.0,1.0
squad_answerable,9,probe-log,post,1.0,1.0,1.0
squad_answerable,9,probe-log,post,1.0,1.0,1.0
squad_answerable,9,probe-log,post,1.0,1.0,1.0
squad_answerable,9,probe-log,post,2.0,1.0,1.0
squad_answerable,9,probe-log,post,2.0,1.0,1.0
squad_answerable,9,probe-log,post,2.0,1.0,1.0
